pair,Date,rv_kiem,n_o,j_bcl,j_tho,n_nhay_bcl,n_nhay_tho,ti_chuky
USDJPY,2014-07-16,2.510761251569482e-06,287,3.2166905869596655e-07,6.259821410800117e-07,3,5,0.9807953892816288
USDJPY,2014-07-17,7.307598626820576e-06,287,1.5865364534571436e-06,1.1613152667867218e-06,4,2,1.0175313623268518
USDJPY,2014-07-18,5.099770277630872e-06,251,1.6644287412781915e-06,1.6644287412781915e-06,5,5,0.9091251835892644
USDJPY,2014-07-21,2.733861279193675e-06,287,0.0,4.1334118060314147e-07,0,4,1.1487409205082408
USDJPY,2014-07-22,4.919235100079702e-06,287,1.7967579948864655e-06,1.890654340469078e-06,6,5,0.8560238653709045
USDJPY,2014-07-23,3.2936374075236213e-06,287,5.017480236926916e-07,7.876640193219687e-07,2,3,0.8973267714193573
USDJPY,2014-07-24,4.250004259345468e-06,287,2.6734308470141684e-07,1.3067320345982306e-06,2,7,0.7932129450229878
USDJPY,2014-07-25,3.586574126997784e-06,251,4.3495225417428464e-07,6.483757090470777e-07,2,3,0.8677076271309417
USDJPY,2014-07-28,2.3547585290533856e-06,287,0.0,1.3937973721532903e-07,0,1,1.1274873788831328
USDJPY,2014-07-29,4.728406585836068e-06,287,1.775477453425026e-07,6.393750426770809e-07,1,3,0.8694530539704672
USDJPY,2014-07-30,1.4580062873877003e-05,287,8.549408760997683e-06,8.985228316595583e-06,8,10,0.6670266369699301
USDJPY,2014-07-31,7.034378738671378e-06,287,1.6915844963419693e-06,1.8788917651465867e-06,4,4,0.7809631717056424
USDJPY,2014-08-01,1.674440265087357e-05,251,7.647328805913017e-06,1.23102314087322e-05,4,16,0.5087106486850342
USDJPY,2014-08-04,4.439044362210757e-06,287,0.0,3.951060802009493e-07,0,2,1.134094098657592
USDJPY,2014-08-05,6.85947133858963e-06,287,1.9024130228281445e-06,2.36630054556036e-06,5,6,0.9979070635358459
USDJPY,2014-08-06,1.9786946795501822e-05,287,1.2390648744030911e-05,1.3206550006959775e-05,4,6,0.9377569160450898
USDJPY,2014-08-07,1.0942807605918221e-05,287,2.2340057388215868e-06,3.0496282133943952e-06,1,3,0.9557955790208231
USDJPY,2014-08-08,1.718373487704435e-05,251,3.0516168671556e-06,3.0516168671556e-06,3,3,1.014614369268133
USDJPY,2014-08-11,4.350038253781448e-06,287,3.182886506406054e-07,3.8840091771837616e-07,2,2,1.1907165756336138
USDJPY,2014-08-12,4.809924463880018e-06,287,8.82729691168027e-07,1.3175998563278373e-06,1,3,0.889725199662126
USDJPY,2014-08-13,7.376185018783782e-06,287,2.049197503232983e-06,2.647629214494084e-06,2,5,0.7287102004102144
USDJPY,2014-08-14,5.347864968047558e-06,287,1.4950397021097826e-06,1.5664521199263997e-06,5,5,0.8345032833906981
USDJPY,2014-08-15,9.419707940184748e-06,251,4.484857091842453e-06,5.196140880620918e-06,6,8,0.6962248622477042
USDJPY,2014-08-18,3.0653945263325826e-06,287,5.54768000892668e-07,8.248195577302271e-07,4,6,1.1594501845597274
USDJPY,2014-08-19,4.558235416167668e-06,287,1.126703017292025e-06,1.270844706713477e-06,1,2,0.8234107251708159
USDJPY,2014-08-20,1.7690352868621457e-05,287,1.0305324276024986e-05,1.0305324276024986e-05,5,5,0.976864412395553
USDJPY,2014-08-21,7.619046883540891e-06,287,1.2019525699790673e-06,2.4845379065241785e-06,3,8,0.7887380351300723
USDJPY,2014-08-22,1.455670033322024e-05,251,5.941320485765559e-06,5.926427944771117e-06,5,4,0.8207947822967321
USDJPY,2014-08-25,5.987894507378088e-06,287,1.4280253210729977e-06,1.8108195259103348e-06,4,6,1.0867447206950311
USDJPY,2014-08-26,7.812014290399983e-06,287,1.8375810604761175e-06,2.641644384039574e-06,4,7,0.883409522846327
USDJPY,2014-08-27,6.763587548820657e-06,287,1.207124927310644e-06,1.207124927310644e-06,3,3,0.9674017733640601
USDJPY,2014-08-28,8.287136521094048e-06,287,2.444031241513988e-06,1.8087665821746388e-06,7,4,0.8942180805305086
USDJPY,2014-08-29,6.294871545525297e-06,251,5.085730291421674e-07,1.621087975765104e-06,1,5,0.8572138096266605
USDJPY,2014-09-01,2.0106962287531927e-06,287,6.196825485454444e-07,5.975846821948856e-07,7,6,1.2777213401307466
USDJPY,2014-09-02,1.1859165248583268e-05,287,1.1963824555712095e-06,3.128363134302821e-06,2,5,0.9947237155950914
USDJPY,2014-09-03,1.4847809007164242e-05,287,6.821448366128776e-06,6.472988451450108e-06,9,7,1.069461528573796
USDJPY,2014-09-04,2.1809617905491755e-05,287,1.007589220405089e-05,1.1091405590675851e-05,7,8,0.9418128856824032
USDJPY,2014-09-05,2.1610674837318596e-05,251,9.386693299177606e-06,1.1994163957751471e-05,4,8,0.6090402340837824
USDJPY,2014-09-08,1.4584174192197553e-05,287,4.461543960926203e-06,5.158507418470721e-06,4,5,1.316432057300339
USDJPY,2014-09-09,1.5917456217189515e-05,287,3.8642642163652425e-06,2.5337965731104086e-06,5,2,1.1189705953501095
USDJPY,2014-09-10,1.9969795856177714e-05,287,2.141774899326847e-06,2.5157534414769597e-06,2,2,1.0002590750522573
USDJPY,2014-09-11,2.2259802566611437e-05,287,4.352492768941708e-06,5.197246964066976e-06,4,5,0.8098344037756059
USDJPY,2014-09-12,1.0083757710189674e-05,251,0.0,6.885714597504208e-07,0,1,0.9010716163460748
USDJPY,2014-09-15,6.703408695278232e-06,287,8.816292356407993e-07,8.332883073431622e-07,3,2,1.167805650728075
USDJPY,2014-09-16,1.4838142451293258e-05,287,1.8807034539671051e-06,1.8807034539671051e-06,2,2,1.002561922717322
USDJPY,2014-09-17,4.184400151869705e-05,287,2.942952117577927e-05,3.0716172421228894e-05,12,13,1.031472425197616
USDJPY,2014-09-18,1.9766103725965026e-05,287,0.0,1.194389378751142e-06,0,1,0.90284786916482
USDJPY,2014-09-19,3.30800974627256e-05,251,1.0130884790455926e-05,1.0130884790455926e-05,5,5,0.9089999182892161
USDJPY,2014-09-22,1.59325153583213e-05,287,0.0,0.0,0,0,1.16500889424924
USDJPY,2014-09-23,2.2636378594255038e-05,287,3.908263061103292e-06,5.915463314330128e-06,2,4,0.9879782461952987
USDJPY,2014-09-24,1.68297626886313e-05,287,0.0,0.0,0,0,0.9926216537400834
USDJPY,2014-09-25,2.575200344852391e-05,287,9.424886559630469e-06,1.0052195207099383e-05,3,4,0.7026796962073665
USDJPY,2014-09-26,1.6673620520671014e-05,251,1.653084457151536e-06,1.8895535061502636e-06,2,2,1.0077107329673847
USDJPY,2014-09-29,1.7429344801729966e-05,287,1.8052855638393818e-06,2.641525132858368e-06,2,3,1.189797599160396
USDJPY,2014-09-30,1.6328702651381256e-05,287,0.0,1.4250275700607977e-06,0,2,0.902662509699346
USDJPY,2014-10-01,2.9496734108032694e-05,287,9.732181022784954e-06,8.832108151103027e-06,7,5,0.9390357827243941
USDJPY,2014-10-02,5.1537172679759236e-05,287,8.528787866462528e-06,1.0675564402496118e-05,3,4,0.859578830771536
USDJPY,2014-10-03,4.3642811393850586e-05,251,2.3656346635976838e-05,2.73611599781296e-05,2,5,0.5017641940846366
USDJPY,2014-10-06,2.1665646971172657e-05,287,2.3567149537542364e-06,2.3567149537542364e-06,1,1,1.3495185902303997
USDJPY,2014-10-07,4.634571740149513e-05,287,8.779091071767546e-06,5.759643485818706e-06,4,2,1.1786303391269262
USDJPY,2014-10-08,6.393725314587914e-05,287,2.2207267357035788e-05,2.5066458465360463e-05,2,3,0.8015171125073434
USDJPY,2014-10-09,3.8206112930556596e-05,286,0.0,0.0,0,0,0.8600834761824829
USDJPY,2014-10-10,2.4892099949464122e-05,251,4.378444891345519e-06,5.028391545171121e-06,3,3,0.8458456418446315
USDJPY,2014-10-13,2.44627811988596e-05,287,2.6407149682721484e-06,0.0,3,0,1.4854405323906716
USDJPY,2014-10-14,2.8364272527384376e-05,287,2.032473990629237e-06,3.2049403818339487e-06,2,2,1.0518641660221573
USDJPY,2014-10-15,0.00010940418646143372,287,5.1121282288305145e-05,5.726391680345958e-05,5,7,0.7268612180618017
USDJPY,2014-10-16,5.8547745005991096e-05,287,0.0,0.0,0,0,0.8736591462680936
USDJPY,2014-10-17,2.841541226797585e-05,251,0.0,4.345691475269747e-06,0,2,0.8797000103923918
USDJPY,2014-10-20,1.907713923309282e-05,287,5.188360449945077e-07,0.0,1,0,1.1594632559459563
USDJPY,2014-10-21,2.3602872586824633e-05,287,4.020063988659956e-06,4.020063988659956e-06,3,3,1.1510862160992943
USDJPY,2014-10-22,1.7003826102167087e-05,287,2.232705866583802e-06,2.9693522532687845e-06,1,2,0.8673688515486903
USDJPY,2014-10-23,2.192901724151819e-05,287,5.77523907213526e-06,6.546468406628328e-06,4,4,0.8261254860930819
USDJPY,2014-10-24,2.1208835367756703e-05,251,3.85073026168819e-06,6.431185558772564e-06,3,5,0.7861146104569943
USDJPY,2014-10-27,1.5735014419136764e-05,287,5.220495978658728e-07,8.262624300329771e-07,1,1,1.2012900203154055
USDJPY,2014-10-28,1.949282463593927e-05,287,9.459759308237912e-06,1.0700504367635377e-05,3,5,0.6553354701031222
USDJPY,2014-10-29,2.5136470413751014e-05,287,1.679394759779246e-05,1.7675101998389223e-05,7,9,0.835843708462766
USDJPY,2014-10-30,1.9525262659878358e-05,287,1.350437547792817e-06,2.5408004974491857e-06,1,2,0.9160932444115955
USDJPY,2014-10-31,0.00010172089966329966,251,5.176755961427355e-05,4.4868922831416486e-05,9,6,1.1926523570410532
USDJPY,2014-11-03,4.119897377966777e-05,287,6.958628123736742e-06,5.993069137786738e-06,4,3,1.2815044458280347
USDJPY,2014-11-04,3.138028354380815e-05,287,0.0,0.0,0,0,0.9942857230705051
USDJPY,2014-11-05,3.744739375345983e-05,287,9.979299226903848e-06,8.995894910020511e-06,5,4,1.0230025159228
USDJPY,2014-11-06,7.34798825104899e-05,287,2.4590948328047102e-05,2.590971772388873e-05,6,5,1.0948021874279579
USDJPY,2014-11-07,6.953537069542771e-05,263,2.5638771485055054e-05,3.5328683755197675e-05,5,7,0.6814189810263184
USDJPY,2014-11-10,2.796768705855056e-05,287,1.50591024150556e-06,1.50591024150556e-06,1,1,1.1542003871985316
USDJPY,2014-11-11,6.414689041118137e-05,287,1.8600755467375975e-05,1.627337796264104e-05,5,3,1.2337396867710098
USDJPY,2014-11-12,4.876240934878072e-05,287,9.67522619169166e-06,9.67522619169166e-06,2,2,1.1078746162667328
USDJPY,2014-11-13,2.7346610476315602e-05,287,2.3538560861423394e-06,1.7496564454906665e-06,2,1,0.9897308048709759
USDJPY,2014-11-14,4.57088736310839e-05,263,1.4017117045662101e-05,1.7268246052131745e-05,5,6,0.8624296205274746
USDJPY,2014-11-17,4.980357866845511e-05,287,5.5296162300252096e-06,1.2108912642307765e-05,2,4,1.1841677583876098
USDJPY,2014-11-18,3.0231779268566616e-05,287,7.955147729979141e-06,7.955147729979141e-06,4,4,1.0862584836473907
USDJPY,2014-11-19,2.9188832071722794e-05,287,7.03025569552981e-06,8.027443820167083e-06,5,4,1.1814484095799347
USDJPY,2014-11-20,5.657051543911282e-05,287,1.0457555777329349e-05,1.3383901313376075e-05,3,4,0.795629696378631
USDJPY,2014-11-21,5.2650144180857865e-05,263,8.983082700094208e-06,8.983082700094208e-06,1,1,1.1102588914670903
USDJPY,2014-11-24,1.9058429710618833e-05,287,3.626661823445346e-06,3.7014981188809945e-06,2,2,1.1386412983751024
USDJPY,2014-11-25,3.0389863574249494e-05,287,2.702135693884196e-06,4.293622307599758e-06,1,2,0.8924405632436103
USDJPY,2014-11-26,1.496028382439999e-05,287,9.541038312813243e-07,9.541038312813243e-07,1,1,0.9025504788444481
USDJPY,2014-11-27,1.522477876726096e-05,287,1.688344913421233e-06,2.570907652688222e-06,3,4,1.0969541446354238
USDJPY,2014-11-28,1.1514026102159278e-05,263,0.0,7.470345638512559e-07,0,1,0.9183763318279918
USDJPY,2014-12-01,6.240695851910747e-05,287,3.28136000087493e-05,3.615922390124575e-05,4,6,0.9256054244319912
USDJPY,2014-12-02,1.492618875826121e-05,287,0.0,0.0,0,0,0.9660552824175233
USDJPY,2014-12-03,1.648821664342343e-05,287,3.305531494211152e-06,3.966286703427848e-06,3,4,1.0077657945650755
USDJPY,2014-12-04,2.9081778276251003e-05,287,1.5089567020936932e-05,1.918260475297821e-05,11,17,0.6710550428331356
USDJPY,2014-12-05,8.169203911682156e-05,263,5.826138069063636e-05,6.57774018055381e-05,6,10,0.43220438158346536
USDJPY,2014-12-08,3.1927562752186194e-05,287,2.055862788380042e-06,0.0,2,0,1.2603304889699323
USDJPY,2014-12-09,0.00011985892570726607,287,4.2524252761602184e-05,4.7522131336029675e-05,7,7,0.9311982456437254
USDJPY,2014-12-10,0.00012251585557891765,287,3.336873724484789e-05,2.4905021828898663e-05,7,4,1.170053695632081
USDJPY,2014-12-11,8.964402764981668e-05,287,1.97750826051048e-06,0.0,1,0,1.016879918086491
USDJPY,2014-12-12,7.19676210698813e-05,263,4.1546970367719046e-06,7.738657989523777e-06,1,2,0.9504443917318076
USDJPY,2014-12-15,9.37561555051671e-05,287,1.3937232131492414e-05,1.520756437935338e-05,3,3,1.3010029342434353
USDJPY,2014-12-16,0.00016132066270408953,287,1.8857888322968738e-05,2.4858039485461028e-05,4,3,1.0995300932483196
USDJPY,2014-12-17,0.0001165873263172464,287,2.781598313983131e-05,3.247725657040957e-05,4,4,1.115982087089943
USDJPY,2014-12-18,5.517588634089927e-05,287,0.0,0.0,0,0,0.8841213737053757
USDJPY,2014-12-19,3.4861376691544355e-05,263,5.727485956951761e-06,5.727485956951761e-06,2,2,0.9987454282449821
USDJPY,2014-12-22,1.3683356119854393e-05,287,3.4295558885460417e-06,4.327213028744994e-06,3,5,1.078563943709972
USDJPY,2014-12-23,1.2350080394549195e-05,287,3.041472998151628e-06,4.542134963385244e-06,6,7,0.9815798229653152
USDJPY,2014-12-24,9.033059728326092e-06,228,1.8214810268776818e-06,1.5205478982821772e-06,3,2,1.005668106222227
USDJPY,2014-12-26,4.671317457980779e-06,263,0.0,2.922059596734904e-07,0,1,0.9231444791448797
USDJPY,2014-12-29,1.0024819356742421e-05,287,1.0379913889052893e-06,4.966532120366438e-07,3,1,1.4109936250753052
USDJPY,2014-12-30,5.8441416434577256e-05,287,2.2556487793851768e-05,3.2562760499690495e-05,5,11,0.7577285457566875
USDJPY,2014-12-31,2.2568041884877607e-05,263,2.2690401511071957e-06,2.6974711419704747e-06,2,2,0.9835084596046438
USDJPY,2015-01-02,2.5879670618273655e-05,263,8.848338467601859e-06,1.2339910034758267e-05,6,9,0.8636372816463408
USDJPY,2015-01-05,4.485065784918366e-05,287,1.7285344006878866e-06,6.27470125787971e-06,1,2,1.1355765013932468
USDJPY,2015-01-06,8.248102199915907e-05,287,6.098184686670815e-06,1.192061223145026e-05,1,3,1.0802192074864765
USDJPY,2015-01-07,4.9001607607072214e-05,287,0.0,5.421396511453338e-06,0,2,0.9654981091087349
USDJPY,2015-01-08,2.5492362751330506e-05,287,0.0,0.0,0,0,0.8757387752621973
USDJPY,2015-01-09,5.372772571901632e-05,263,9.757857657104975e-06,2.1538605228807588e-05,2,7,0.6825249613532977
USDJPY,2015-01-12,4.011444555360954e-05,287,0.0,3.108822491896515e-06,0,1,1.1509595766098284
USDJPY,2015-01-13,7.16227518600325e-05,287,1.2173002504347939e-05,9.549236319066139e-06,4,3,1.1311908208593555
USDJPY,2015-01-14,9.64966544956129e-05,287,2.0063529606565658e-05,2.5065300293198136e-05,1,2,0.8185839120688984
USDJPY,2015-01-15,0.000118154523467568,287,1.4058576345217875e-05,2.6579169774560144e-05,2,5,0.9057938217938066
USDJPY,2015-01-16,6.848331526458636e-05,263,2.968557102539995e-06,3.8001019649598846e-06,1,1,0.9012972491635675
USDJPY,2015-01-19,3.454719447594435e-05,287,4.409821225594099e-06,6.686561802848951e-06,3,3,1.217720977728563
USDJPY,2015-01-20,4.001612245891854e-05,287,1.949157732581498e-06,3.78836501119871e-06,1,2,1.0328906834348237
USDJPY,2015-01-21,8.605369081510445e-05,287,3.9611682155663795e-05,3.449520742677165e-05,7,5,1.161678163002289
USDJPY,2015-01-22,6.187627634235242e-05,287,1.4192437692823583e-05,1.859043351258518e-05,4,5,0.9131586899234326
USDJPY,2015-01-23,4.8457702251590457e-05,263,6.13006939009386e-06,6.336289048133124e-06,3,3,0.9519106829471251
USDJPY,2015-01-26,3.212578408902013e-05,287,0.0,3.5470229803211348e-06,0,2,1.063952580434805
USDJPY,2015-01-27,4.0434656518640924e-05,287,0.0,4.132171750494695e-06,0,2,1.0059151359539336
USDJPY,2015-01-28,4.586147138406824e-05,287,2.8207147362291267e-06,2.559892735826675e-06,2,1,1.0960698214799196
USDJPY,2015-01-29,3.933618023876611e-05,287,0.0,2.1998693897647608e-06,0,1,0.8139062680171587
USDJPY,2015-01-30,2.8327123216823343e-05,263,0.0,1.4219940693866675e-06,0,1,0.9291243096211904
USDJPY,2015-02-02,3.72145442550837e-05,287,4.789224128970403e-06,7.103532877772327e-06,3,2,1.2909316114270128
USDJPY,2015-02-03,3.473229776291013e-05,287,3.86478626897878e-06,5.957388516206139e-06,2,2,1.1154065054023696
USDJPY,2015-02-04,2.7027287352455975e-05,287,2.096188143359913e-06,1.2460509059077442e-06,2,1,1.15724416662789
USDJPY,2015-02-05,1.760264645271821e-05,287,2.7289718935446964e-06,1.9297199391334136e-06,2,1,1.0174001637070857
USDJPY,2015-02-06,0.0001097497004641276,263,8.487394952088504e-05,9.163170823474002e-05,2,7,0.3691964269277568
USDJPY,2015-02-09,1.8363425725046775e-05,287,1.4323353366910064e-06,2.6776178060584758e-06,2,3,1.2173535856484334
USDJPY,2015-02-10,2.0184777278845693e-05,287,2.3020205320521955e-06,3.228210163868576e-06,1,2,0.8870245254975404
USDJPY,2015-02-11,2.6220883770530715e-05,287,3.5090159820488403e-06,7.083741133405159e-06,2,4,1.0210649434080596
USDJPY,2015-02-12,0.00013554024589728633,287,0.00010540404806325796,0.00010712697757840934,10,10,0.8582378726866986
USDJPY,2015-02-13,3.922015413674115e-05,263,2.1326652911753877e-05,2.0800267636021124e-05,6,5,0.9552554291012773
USDJPY,2015-02-16,1.228836346422822e-05,287,1.6212826385914903e-06,2.888570752176223e-06,4,5,1.273380221080165
USDJPY,2015-02-17,1.6229161601753202e-05,287,1.4992072461798177e-06,1.0080569317163382e-06,2,1,1.0441605013395505
USDJPY,2015-02-18,3.482861587197108e-05,287,1.6820525861722756e-05,1.6820525861722756e-05,7,7,0.9967101817035137
USDJPY,2015-02-19,1.4184095010653291e-05,287,0.0,8.084270673582283e-07,0,1,0.9063718316532304
USDJPY,2015-02-20,1.6067114204520915e-05,263,4.236142134022939e-06,4.708753250769293e-06,5,5,0.9384687096819165
USDJPY,2015-02-23,1.2671565594896979e-05,287,2.044788898575727e-06,3.5388869854463434e-06,4,7,1.2419225521827828
USDJPY,2015-02-24,2.33262835751084e-05,287,5.309465281597554e-06,9.256553912827924e-06,3,6,0.8720491303887583
USDJPY,2015-02-25,1.048004090711087e-05,287,1.5453968350189038e-06,1.5453968350189038e-06,2,2,0.9097044535586423
USDJPY,2015-02-26,1.3328665859092336e-05,287,0.0,2.3611163458734405e-06,0,3,0.7687709135423426
USDJPY,2015-02-27,1.3423652136151226e-05,263,1.8325526755650618e-06,3.0602474335742595e-06,2,3,0.8409374682807156
USDJPY,2015-03-02,9.257820527661681e-06,287,0.0,1.679771274330471e-06,0,4,1.1050712441168127
USDJPY,2015-03-03,1.753414525395719e-05,287,3.366232841704226e-06,3.7398561891149354e-06,3,3,1.097237485433592
USDJPY,2015-03-04,1.058991371597647e-05,287,3.925953388176934e-07,1.5693541484320136e-06,1,3,0.9220320159385748
USDJPY,2015-03-05,1.1898588822211311e-05,287,0.0,1.195885495448671e-06,0,2,0.787521017416807
USDJPY,2015-03-06,5.134079937499932e-05,263,3.5213594989393254e-05,3.975715688361769e-05,5,10,0.44469793935357255
USDJPY,2015-03-09,1.5453053520519087e-05,287,2.5526742905900726e-06,2.5526742905900726e-06,2,2,1.3367003696314976
USDJPY,2015-03-10,4.2226397046525715e-05,287,8.27951155322465e-06,9.814338183657976e-06,2,3,1.0179444025057618
USDJPY,2015-03-11,2.457408005506157e-05,287,2.398867287782591e-06,3.05608373743863e-06,2,2,0.9321409912624768
USDJPY,2015-03-12,2.645880937352498e-05,287,5.7150355534443256e-06,9.575815655611206e-06,1,4,0.644100558985034
USDJPY,2015-03-13,1.3095827834699495e-05,251,0.0,1.4449762752196373e-06,0,1,0.8124961062807284
USDJPY,2015-03-16,8.297979460195094e-06,287,3.931622472691975e-07,0.0,1,0,1.312970590432041
USDJPY,2015-03-17,7.64022552408886e-06,287,1.4340875765393743e-06,1.2733864399537074e-06,4,3,1.000670351077229
USDJPY,2015-03-18,8.572883803281814e-05,287,7.702653299652626e-05,7.529202464499505e-05,28,22,1.115376677632212
USDJPY,2015-03-19,2.6598764621694846e-05,287,0.0,1.2707053377521343e-06,0,1,0.926402196812405
USDJPY,2015-03-20,2.096647725278054e-05,251,4.267511368970874e-06,3.6141575224989083e-06,4,3,0.9801612438250613
USDJPY,2015-03-23,1.8004948508845752e-05,287,2.184912551634566e-06,2.184912551634566e-06,2,2,1.2057086689539305
USDJPY,2015-03-24,2.6851008538431478e-05,287,8.23979976312472e-06,1.099010873862359e-05,2,5,0.7655051760793697
USDJPY,2015-03-25,1.2513616722832312e-05,287,1.2771858162361604e-06,1.855357870636565e-06,2,2,0.8966503953550091
USDJPY,2015-03-26,2.8988424119097353e-05,287,5.303632315060703e-06,6.217461516006166e-06,4,4,0.9709251685630289
USDJPY,2015-03-27,1.8989614062050107e-05,251,0.0,1.0098726734691698e-06,0,1,0.9376194785195244
USDJPY,2015-03-30,1.3639360769511475e-05,287,4.105822778509217e-07,1.0134170214205912e-06,1,1,1.2090374289463703
USDJPY,2015-03-31,1.7527033390834833e-05,287,0.0,0.0,0,0,0.9831761001008257
USDJPY,2015-04-01,3.6478978805132444e-05,287,1.3162416608112032e-05,1.47948957361482e-05,4,5,0.9103864804240598
