Date,pair,rv_m1,n_m1,rv_m5,n_m5,rv_m15,n_m15,rv_h1,n_h1
2019-05-01,USDCAD,1.7908649165900633e-05,1439,1.786955183728977e-05,287,1.6186422233740983e-05,95,1.1739933702255138e-05,23.0
2019-05-02,USDCAD,9.425606239062025e-06,1439,8.102373375679058e-06,287,7.713579692165678e-06,95,5.629625000700467e-06,23.0
2019-05-03,USDCAD,1.2016865334816299e-05,1259,1.1208147406763796e-05,251,8.011900198911271e-06,83,7.986185839940292e-06,20.0
2019-05-05,USDCAD,9.024620203215821e-07,177,5.822028456227209e-07,35,1.2383267765460648e-06,11,1.395199737442588e-06,2.0
2019-05-06,USDCAD,1.1199969574326558e-05,1439,1.0696947746712961e-05,287,9.27641257872564e-06,95,8.415144961070532e-06,23.0
2019-05-07,USDCAD,1.0057392640559967e-05,1439,8.509121534024594e-06,287,7.365460350714967e-06,95,9.257404030933848e-06,23.0
2019-05-08,USDCAD,1.19797339963053e-05,1439,9.926955656770682e-06,287,8.34853915714278e-06,95,3.7034185405687046e-06,23.0
2019-05-09,USDCAD,1.4120960720869053e-05,1436,1.0216645057053872e-05,287,5.721491196403135e-06,95,6.175290438117745e-06,23.0
2019-05-10,USDCAD,2.6823045400477083e-05,1259,2.5696233343754976e-05,251,3.8813046884729635e-05,83,5.9843893053728424e-05,20.0
2019-05-12,USDCAD,8.804832889198649e-07,172,5.310959079955773e-07,34,1.0453079607142875e-06,11,1.5050560447600753e-06,2.0
2019-05-13,USDCAD,1.2776397116515854e-05,1439,1.0220897662294588e-05,287,8.490912862249775e-06,95,6.9678041587733695e-06,23.0
2019-05-14,USDCAD,8.817135858952713e-06,1439,7.48912862343105e-06,287,5.188121690567037e-06,95,4.578824135163998e-06,23.0
2019-05-15,USDCAD,1.1669353892300687e-05,1438,1.0082197645257105e-05,287,7.644339141983361e-06,95,9.353467797764418e-06,23.0
2019-05-16,USDCAD,7.97271562281735e-06,1439,8.281037438054317e-06,287,9.925633203013457e-06,95,6.031377812395941e-06,23.0
2019-05-17,USDCAD,1.3410841665118003e-05,1259,1.4278009199601904e-05,251,1.1764063126467445e-05,83,2.2155508926746425e-05,20.0
2019-05-19,USDCAD,8.803617878645314e-07,179,6.719233445581514e-07,35,4.6763147498406156e-07,11,6.001311520929881e-07,2.0
2019-05-20,USDCAD,6.2858023644175895e-06,1438,6.283588401999984e-06,287,5.335512686470888e-06,95,2.937608901086646e-06,23.0
2019-05-21,USDCAD,8.246115958079571e-06,1439,6.247799294109416e-06,287,5.2725168947438275e-06,95,8.064688446868206e-06,23.0
2019-05-22,USDCAD,1.228050479304701e-05,1439,1.2483144312635564e-05,287,9.884191764467031e-06,95,9.699026551643234e-06,23.0
2019-05-23,USDCAD,9.797185406789298e-06,1439,8.762967356107908e-06,287,7.981951028086113e-06,95,9.769346247882895e-06,23.0
2019-05-24,USDCAD,7.6623678499446e-06,1259,8.53202896222109e-06,251,7.348143545883507e-06,83,5.488657136381276e-06,20.0
2019-05-27,USDCAD,2.76958102954182e-06,838,2.410604191465996e-06,167,1.6074300209464536e-06,55,8.667275430552931e-07,13.0
2019-05-28,USDCAD,8.79981951488083e-06,1438,7.531020845433814e-06,287,7.537045300827481e-06,95,7.697252550388603e-06,23.0
2019-05-29,USDCAD,1.6387092884220546e-05,1438,1.2557918553567991e-05,287,8.454163983294145e-06,95,1.0881612153081404e-05,23.0
2019-05-30,USDCAD,8.65628312831779e-06,1438,9.246174686023258e-06,287,1.0920459568179917e-05,95,1.2648476205638372e-05,23.0
2019-05-31,USDCAD,1.7169476123673566e-05,1259,1.321767532648592e-05,251,9.499778101740876e-06,83,6.693765705064127e-06,20.0
2019-06-02,USDCAD,2.8189482856604166e-07,179,2.040935761986084e-07,35,1.7214568922429413e-07,11,2.1466660676297697e-07,2.0
2019-06-03,USDCAD,1.4334590205014944e-05,1439,1.287953721008589e-05,287,1.2787341484964556e-05,95,1.0506111547897571e-05,23.0
2019-06-04,USDCAD,1.1177195986015751e-05,1438,9.25010297808296e-06,287,6.5111107624436065e-06,95,5.4617908015153085e-06,23.0
2019-06-05,USDCAD,1.0375257705795973e-05,1437,9.993854262862698e-06,287,9.491430445028606e-06,95,8.211468761830789e-06,23.0
2019-06-06,USDCAD,9.338660695470762e-06,1438,8.0774828024151e-06,287,7.843979068594375e-06,95,3.515885011683412e-06,23.0
2019-06-07,USDCAD,2.56254488602709e-05,1259,2.871213097227899e-05,251,2.2989812408653116e-05,83,2.694261996595674e-05,20.0
2019-06-09,USDCAD,6.526098831451862e-07,179,5.441604166514208e-07,35,5.570068058806937e-07,11,1.0365117924756873e-06,2.0
2019-06-10,USDCAD,7.896001286414104e-06,1439,7.0150798662657096e-06,287,6.751915130948263e-06,95,3.680329944026389e-06,23.0
2019-06-11,USDCAD,7.908706560191251e-06,1438,7.0027541763544036e-06,287,5.605426724740637e-06,95,6.412134111629378e-06,23.0
2019-06-12,USDCAD,9.269048138312285e-06,1439,9.005412492179976e-06,287,5.098154610684431e-06,95,8.01206754181849e-06,23.0
2019-06-13,USDCAD,7.3776068408161846e-06,1437,6.785073780135748e-06,287,5.7645203340787655e-06,95,5.620375482844437e-06,23.0
2019-06-14,USDCAD,1.1918348114088328e-05,1259,1.0583848062560954e-05,251,1.0502948154189797e-05,83,8.044378689801584e-06,20.0
2019-06-16,USDCAD,3.6855255718053714e-07,179,3.5130705465746337e-07,35,2.678970514840237e-07,11,2.7807051431052516e-09,2.0
2019-06-17,USDCAD,4.404116649678e-06,1439,4.157316163380565e-06,287,3.727440312196713e-06,95,1.9624346085404953e-06,23.0
2019-06-18,USDCAD,8.871421143969577e-06,1439,8.351225028951387e-06,287,7.986820454190834e-06,95,7.893294039866054e-06,23.0
2019-06-19,USDCAD,2.1637115300786547e-05,1439,3.109458260271817e-05,287,2.675572961534953e-05,95,2.987326317443404e-05,23.0
2019-06-20,USDCAD,1.5021936978527676e-05,1439,1.5858179277446214e-05,287,2.292776332968252e-05,95,1.8460994298546088e-05,23.0
2019-06-21,USDCAD,1.0710463722656158e-05,1259,8.319416241184074e-06,251,7.231121114455017e-06,83,5.241975943356884e-06,20.0
2019-06-23,USDCAD,4.688187636382095e-07,177,5.476777296134269e-07,35,6.772999913012689e-07,11,6.564614972859447e-07,2.0
2019-06-24,USDCAD,8.515107617030361e-06,1439,8.046713360598425e-06,287,5.30988133300964e-06,95,4.2931134456590365e-06,23.0
2019-06-25,USDCAD,1.4756564120091493e-05,1439,1.4528385999445833e-05,287,1.2542413055295726e-05,95,1.3098057973309612e-05,23.0
2019-06-26,USDCAD,9.757229469782687e-06,1439,9.173362936827593e-06,287,9.53782353397296e-06,95,1.1185402845755966e-05,23.0
2019-06-27,USDCAD,7.971872308562387e-06,1439,6.657630503795042e-06,287,6.172022094141697e-06,95,5.08108467900549e-06,23.0
2019-06-28,USDCAD,1.2496620756011838e-05,1258,9.318337245733846e-06,251,8.673373259671542e-06,83,1.1944325648248411e-05,20.0
2019-06-30,USDCAD,1.8817235472087128e-06,179,9.071744168148168e-07,35,6.763868839482811e-07,11,8.855258339486925e-08,2.0
2019-07-01,USDCAD,6.953051578734611e-06,1439,6.7709566092346625e-06,287,7.044725306646266e-06,95,5.371447776678185e-06,23.0
2019-07-02,USDCAD,7.683464653360824e-06,1439,6.61575213045588e-06,287,7.904898964252936e-06,95,4.893221649279816e-06,23.0
2019-07-03,USDCAD,8.00880708815117e-06,1439,7.298375500476657e-06,287,7.99749514272505e-06,95,8.21526758978567e-06,23.0
2019-07-04,USDCAD,6.330121318875483e-06,1438,5.770263030741868e-06,287,4.88665868504699e-06,95,2.7588499679649995e-06,23.0
2019-07-05,USDCAD,1.5621058158978452e-05,1259,2.219853141000435e-05,251,4.312878398638805e-05,83,1.492911367957582e-05,20.0
2019-07-07,USDCAD,3.690141571360001e-07,177,4.4614416868499007e-07,35,2.1208362568614618e-07,11,5.7613328862351253e-08,2.0
2019-07-08,USDCAD,6.924646259827622e-06,1439,7.5711861744805934e-06,287,8.237423457935017e-06,95,9.010534054781184e-06,23.0
2019-07-09,USDCAD,7.636120284700378e-06,1439,7.132785189363174e-06,287,6.021743857577973e-06,95,3.86755106152178e-06,23.0
2019-07-10,USDCAD,2.174746423022415e-05,1439,2.458619735146282e-05,287,2.633355437710768e-05,95,2.4223783734255393e-05,23.0
2019-07-11,USDCAD,1.2325072771088036e-05,1439,1.1371861658196203e-05,287,7.426709883796869e-06,95,1.1207703989353391e-05,23.0
2019-07-12,USDCAD,7.161346054156481e-06,1259,7.03784902765574e-06,251,6.822613958073459e-06,83,5.782886422903655e-06,20.0
2019-07-14,USDCAD,7.42479950213617e-07,172,4.410750856556174e-07,34,2.9572433146010426e-07,11,1.5605215779817552e-07,2.0
2019-07-15,USDCAD,4.819160105101883e-06,1439,4.085294682712277e-06,287,3.6768806452902505e-06,95,4.730583826403869e-06,23.0
2019-07-16,USDCAD,8.70513540095626e-06,1439,8.133399028343784e-06,287,7.25055632898412e-06,95,9.147169255787399e-06,23.0
2019-07-17,USDCAD,7.65987677149821e-06,1439,6.359131138462431e-06,287,4.808211766463054e-06,95,5.055079892826836e-06,23.0
2019-07-18,USDCAD,1.044013073768253e-05,1438,9.922558306772129e-06,287,1.2444604846521045e-05,95,1.1373397506189614e-05,23.0
2019-07-19,USDCAD,1.853001187355074e-05,1259,2.0271341416388247e-05,251,2.1838661369090607e-05,83,1.7938202772805067e-05,20.0
2019-07-21,USDCAD,1.5984349952373732e-06,170,2.6588882560478775e-07,35,1.6631122604748942e-07,11,5.280262277674734e-08,2.0
2019-07-22,USDCAD,6.55881464956291e-06,1439,6.644620662080671e-06,287,6.4990123364594135e-06,95,7.716994844191195e-06,23.0
2019-07-23,USDCAD,7.929125793609875e-06,1439,8.427396054148945e-06,287,6.253814155549132e-06,95,4.010815424312479e-06,23.0
2019-07-24,USDCAD,6.209667253542099e-06,1438,5.414638957312561e-06,287,5.491370060171937e-06,95,6.3792391183951465e-06,23.0
2019-07-25,USDCAD,9.372015660370056e-06,1438,8.384125275816227e-06,287,8.62921119834487e-06,95,9.522679853209695e-06,23.0
2019-07-26,USDCAD,5.494618297772265e-06,1259,5.053173091513686e-06,251,4.437030214377544e-06,83,3.382768563326029e-06,20.0
2019-07-28,USDCAD,3.466920148261265e-07,167,3.6972062166752685e-07,34,6.331556979698259e-07,11,4.348269958823243e-08,2.0
2019-07-29,USDCAD,5.148977079052376e-06,1438,5.285267238113101e-06,287,5.255185724157772e-06,95,4.782643812951772e-06,23.0
2019-07-30,USDCAD,5.784513917706993e-06,1439,6.322000006932297e-06,287,5.057393502537889e-06,95,2.9588554242583203e-06,23.0
2019-07-31,USDCAD,3.6692485209324136e-05,1438,2.9153766075375445e-05,287,2.1156296138167566e-05,95,3.0474956741906375e-05,23.0
2019-08-01,USDCAD,1.68114017770823e-05,1439,1.89872028390451e-05,287,1.4622402409922277e-05,95,2.300911282814809e-05,23.0
2019-08-02,USDCAD,1.492391789443532e-05,1259,1.0026990660908641e-05,251,8.660314669371118e-06,83,1.3059759366479002e-05,20.0
2019-08-04,USDCAD,6.321071189462953e-07,173,4.969135152022962e-07,35,3.78193133084609e-07,11,5.3050290994893297e-08,2.0
2019-08-05,USDCAD,1.8976514150311745e-05,1435,1.4372282433732735e-05,287,1.6088475870314402e-05,95,1.6823070108810767e-05,23.0
2019-08-06,USDCAD,1.5161298230279332e-05,1437,1.3484418765874069e-05,287,1.1052986382119098e-05,95,1.6926330741930642e-05,23.0
2019-08-07,USDCAD,2.2038658998176075e-05,1435,1.9084220831081745e-05,287,1.7050495587791766e-05,95,2.551247382016289e-05,23.0
2019-08-08,USDCAD,1.437337655400453e-05,1439,1.423824150831713e-05,287,1.70025136844691e-05,95,1.8772305036531667e-05,23.0
2019-08-09,USDCAD,3.299492534327205e-05,1259,2.91763360269926e-05,251,2.322935343737281e-05,83,2.4127137166352168e-05,20.0
2019-08-11,USDCAD,6.506644344552422e-07,176,5.397081688387172e-07,35,6.52851828035452e-07,11,1.0118260538971586e-06,2.0
2019-08-12,USDCAD,1.0057815635435018e-05,1435,9.425885560201734e-06,287,7.059993042901665e-06,95,5.756214401221341e-06,23.0
2019-08-13,USDCAD,2.273222410621169e-05,1439,2.9023591768972898e-05,287,3.3040100296145957e-05,95,2.426172820911651e-05,23.0
2019-08-14,USDCAD,1.800489654095277e-05,1438,1.4711397155338656e-05,287,9.345591100684822e-06,95,1.3119149132845749e-05,23.0
2019-08-15,USDCAD,1.7237047431433968e-05,1439,1.3109672850825958e-05,287,1.2886173589970835e-05,95,8.416271684621048e-06,23.0
2019-08-16,USDCAD,9.099190594432888e-06,1259,8.286069009712226e-06,251,6.538487658929929e-06,83,7.003694203882208e-06,20.0
2019-08-18,USDCAD,1.5678777243311426e-06,165,2.3583960415982952e-07,34,2.2041636961291026e-07,11,1.7205368833812318e-07,2.0
2019-08-19,USDCAD,7.871454967919828e-06,1437,7.334763680475414e-06,287,5.959921274546897e-06,95,7.943695781119375e-06,23.0
2019-08-20,USDCAD,9.873363811028919e-06,1438,8.067494183352205e-06,287,8.268917324971129e-06,95,3.799889794591015e-06,23.0
2019-08-21,USDCAD,1.4693777125599892e-05,1439,1.0312834286372668e-05,287,1.0266145617941634e-05,95,9.222247032798794e-06,23.0
2019-08-22,USDCAD,9.891286146382624e-06,1439,9.449285155870224e-06,287,7.750314419814041e-06,95,7.061062832853455e-06,23.0
2019-08-23,USDCAD,1.675262518981473e-05,1259,1.4433009265058968e-05,251,1.5618332280744937e-05,83,1.87013834957299e-05,20.0
2019-08-25,USDCAD,2.644360099676441e-06,177,1.5583821185658747e-06,35,1.6588264205853777e-06,11,3.0795366156417188e-06,2.0
2019-08-26,USDCAD,1.5105667160624843e-05,1439,1.0174312552643343e-05,287,1.1779949863004764e-05,95,7.066852325423012e-06,23.0
2019-08-27,USDCAD,1.006976696275445e-05,1439,8.900673046473752e-06,287,6.724609514359984e-06,95,8.763508835041156e-06,23.0
2019-08-28,USDCAD,7.860379221611594e-06,1439,6.9067113267831515e-06,287,6.0723587007183095e-06,95,2.868959803931799e-06,23.0
2019-08-29,USDCAD,7.258464136801655e-06,1437,7.13120758911404e-06,287,9.421664225154508e-06,95,8.137245214570432e-06,23.0
2019-08-30,USDCAD,1.4767161675030446e-05,1259,1.2761892272244635e-05,251,9.841051544819448e-06,83,1.3983756763331689e-05,20.0
2019-09-01,USDCAD,5.526168568130343e-07,171,3.551835941200674e-07,35,5.060930178461861e-07,11,9.75205698831831e-08,2.0
2019-09-02,USDCAD,5.36871964705514e-06,1436,5.4859545110833035e-06,287,6.1302986105972135e-06,95,6.548032935623504e-06,23.0
2019-09-03,USDCAD,1.2234012947541458e-05,1436,1.4875162314174688e-05,287,9.043532289182403e-06,95,1.1253183089141383e-05,23.0
2019-09-04,USDCAD,2.524903657127349e-05,1439,2.4661069819824516e-05,287,1.856691063396669e-05,95,2.2071619937172868e-05,23.0
2019-09-05,USDCAD,9.332814235608082e-06,1438,7.697530809441206e-06,287,5.588961551697926e-06,95,8.864625270522218e-06,23.0
2019-09-06,USDCAD,1.7329399820766538e-05,1259,1.4346597496304965e-05,251,1.309964030126364e-05,83,1.8345996738791362e-05,20.0
2019-09-08,USDCAD,1.3346836241140147e-06,178,9.371309264115432e-07,35,2.873274585460077e-07,11,4.0873409462970216e-08,2.0
2019-09-09,USDCAD,6.638158481111499e-06,1439,5.825846411921242e-06,287,4.735123431309228e-06,95,4.6275328602928866e-06,23.0
2019-09-10,USDCAD,7.117827460260209e-06,1438,6.427647573548405e-06,287,5.7166670721556625e-06,95,7.1055404745459196e-06,23.0
2019-09-11,USDCAD,7.377933768071135e-06,1439,7.3209804257671725e-06,287,7.194551430386195e-06,95,8.844310176568309e-06,23.0
2019-09-12,USDCAD,1.0870383813954808e-05,1438,1.0545955703840876e-05,287,9.601610390049113e-06,95,8.893113438061962e-06,23.0
2019-09-13,USDCAD,7.72945984918973e-06,1259,8.536772199346273e-06,251,9.969600675071674e-06,83,6.887903092990422e-06,20.0
2019-09-15,USDCAD,6.209333040026463e-06,179,6.41587215033338e-06,35,5.736648230353164e-06,11,3.3496893417645197e-06,2.0
2019-09-16,USDCAD,1.1415897593916716e-05,1439,1.1700242693460458e-05,287,1.0766249865183967e-05,95,8.340030349248371e-06,23.0
2019-09-17,USDCAD,1.1493065942934652e-05,1439,1.1850669390578878e-05,287,1.2062543437284314e-05,95,7.941924802458628e-06,23.0
2019-09-18,USDCAD,1.1835607633166816e-05,1434,1.0400081560365455e-05,287,1.2088370681087108e-05,95,1.0026876931458252e-05,23.0
2019-09-19,USDCAD,8.33063513576154e-06,1438,8.663813364648226e-06,287,6.4085136593333306e-06,95,6.003316297798099e-06,23.0
2019-09-20,USDCAD,9.652409546836343e-06,1259,9.202788803782005e-06,251,9.318557289723938e-06,83,1.0055993718253821e-05,20.0
2019-09-22,USDCAD,2.3374345685639702e-07,170,2.435164230045011e-07,35,1.8705917975370008e-07,11,2.0088473402678551e-07,2.0
2019-09-23,USDCAD,6.2401332257462076e-06,1439,5.743063592831888e-06,287,5.03907844187476e-06,95,6.460743154772996e-06,23.0
2019-09-24,USDCAD,7.066218577747229e-06,1439,7.309933247937393e-06,287,6.1889106234707354e-06,95,4.041010791861009e-06,23.0
2019-09-25,USDCAD,6.713314537567309e-06,1436,7.015882599035462e-06,287,5.96656420457479e-06,95,3.924647532904288e-06,23.0
2019-09-26,USDCAD,6.750660696733046e-06,1439,6.862694475169413e-06,287,7.231475175458662e-06,95,6.390321815774033e-06,23.0
2019-09-27,USDCAD,8.29358682229883e-06,1259,1.0511077927185226e-05,251,1.2906337226271237e-05,83,5.6712766809879076e-06,20.0
2019-09-29,USDCAD,1.973263501198086e-07,170,1.5536432846258533e-07,34,7.81378067942705e-08,11,2.3063552241106532e-08,2.0
2019-09-30,USDCAD,6.9897288953824155e-06,1439,7.566280803897641e-06,287,5.323597783781998e-06,95,3.286299368064924e-06,23.0
2019-10-01,USDCAD,1.2630746368921863e-05,1438,1.26378153005664e-05,287,7.181508693814447e-06,95,1.0401408284805213e-05,23.0
2019-10-02,USDCAD,7.17590456619908e-06,1439,8.681948769259641e-06,287,9.25341484808148e-06,95,1.3102856496172121e-05,23.0
2019-10-03,USDCAD,9.774062480844112e-06,1439,8.960259019217481e-06,287,6.871320697016552e-06,95,3.1274557345869623e-06,23.0
2019-10-04,USDCAD,8.845033958038065e-06,1259,7.358128205693253e-06,251,6.605875822433673e-06,83,7.024254304007447e-06,20.0
2019-10-06,USDCAD,6.764149833205785e-07,173,8.479461090730061e-07,35,1.5442462032892672e-06,11,6.736000715929485e-07,2.0
2019-10-07,USDCAD,5.938022881463713e-06,1437,5.273150728595707e-06,287,4.980863911547397e-06,95,3.672381063285618e-06,23.0
2019-10-08,USDCAD,8.01335866500902e-06,1439,6.10288640829638e-06,287,5.136490615582972e-06,95,4.6297201060513825e-06,23.0
2019-10-09,USDCAD,6.055695932848723e-06,1439,5.7270441982300304e-06,287,5.60054117347828e-06,95,4.632805787081886e-06,23.0
2019-10-10,USDCAD,1.1787752554536275e-05,1434,1.1034515069330975e-05,287,1.2215032891166076e-05,95,8.843315055323388e-06,23.0
2019-10-11,USDCAD,3.465883392217831e-05,1259,3.849340383556422e-05,251,3.550675733772778e-05,83,3.180781510508931e-05,20.0
2019-10-13,USDCAD,2.8795181670180423e-07,165,3.1599406666261973e-07,35,5.545328093488156e-07,11,5.117934097580805e-07,2.0
2019-10-14,USDCAD,6.748687291140675e-06,1439,5.584307970578319e-06,287,4.7115158639575514e-06,95,4.295992587686211e-06,23.0
2019-10-15,USDCAD,7.436457889086334e-06,1439,7.36308471133646e-06,287,6.213555173023473e-06,95,6.049112522042133e-06,23.0
2019-10-16,USDCAD,7.783153334883517e-06,1439,6.778631744843794e-06,287,5.0243690400109945e-06,95,7.3969061770492636e-06,23.0
2019-10-17,USDCAD,6.86024841416233e-06,1439,6.464281120121369e-06,287,6.7996611022870705e-06,95,7.963172081827664e-06,23.0
2019-10-18,USDCAD,4.2932060339401956e-06,1259,3.998696961810495e-06,251,2.9485784022235106e-06,83,1.6396483375397637e-06,20.0
2019-10-20,USDCAD,4.1239481619399977e-07,174,5.096558715922604e-07,35,3.0751974688742405e-07,11,6.181991211911857e-08,2.0
2019-10-21,USDCAD,4.96050906475998e-06,1438,4.707416863135612e-06,287,4.696632897267574e-06,95,3.4362369376745337e-06,23.0
2019-10-22,USDCAD,1.0046618468835303e-05,1438,8.240659686250991e-06,287,8.717270088769795e-06,95,6.254880078638945e-06,23.0
2019-10-23,USDCAD,4.887360854289903e-06,1439,5.261118762362299e-06,287,4.093349700976937e-06,95,3.2605124795043963e-06,23.0
2019-10-24,USDCAD,6.335652751393101e-06,1439,7.074035724699522e-06,287,5.924712090913864e-06,95,8.44002272302529e-06,23.0
2019-10-25,USDCAD,4.129579228142745e-06,1259,4.374456502752547e-06,251,4.129965642438577e-06,83,2.022308379228728e-06,20.0
2019-10-27,USDCAD,4.2596594803742124e-07,220,3.509699272955587e-07,47,2.5081061914045096e-07,15,1.9888369287660762e-07,3.0
2019-10-28,USDCAD,4.6883481240609586e-06,1439,3.7820831939118937e-06,287,2.866166708291961e-06,95,3.665862019688587e-06,23.0
2019-10-29,USDCAD,6.6907615622973506e-06,1439,7.46784069875069e-06,287,6.790243916170386e-06,95,5.980204065309175e-06,23.0
2019-10-30,USDCAD,2.0755255029585493e-05,1439,2.5857591255456016e-05,287,3.019889254913887e-05,95,3.2791341086875085e-05,23.0
2019-10-31,USDCAD,1.0224250863508461e-05,1439,9.619661869993106e-06,287,7.136818486300476e-06,95,6.748566642340748e-06,23.0
2019-11-01,USDCAD,8.77283514071246e-06,1199,8.606570438682305e-06,239,6.955073488747019e-06,79,8.809658208768173e-06,19.0
2019-11-03,USDCAD,3.5074192616668203e-07,119,1.2703199764382091e-07,23,4.773473547320856e-08,7,1.135043383005213e-08,1.0
2019-11-04,USDCAD,4.9064757277901895e-06,1438,5.085571588135186e-06,287,3.9764847685186414e-06,95,2.9755338790328944e-06,23.0
2019-11-05,USDCAD,7.606263632912586e-06,1439,7.977490981804497e-06,287,7.251632376933554e-06,95,1.094127505921861e-05,23.0
2019-11-06,USDCAD,5.2046011715108695e-06,1439,5.0387049026007665e-06,287,3.5375598216956784e-06,95,2.6950977100363858e-06,23.0
2019-11-07,USDCAD,6.455737636869859e-06,1439,7.219052433443656e-06,287,5.97797914675944e-06,95,5.880397763937246e-06,23.0
2019-11-08,USDCAD,8.520512967167146e-06,1319,7.2186684396316956e-06,263,8.444513471088113e-06,87,7.699833187668985e-06,21.0
2019-11-10,USDCAD,2.718310521740435e-07,112,2.2247183712118387e-07,23,2.157454488631264e-07,7,4.167923610386649e-08,1.0
